date,week,month,year,project,username,atype,vtype,assettype,reviewtype,pkgtype,scene,shot,eftype,state,count,bytes,size,intreviewed,dirreviewed
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_030,,,1,407.0,407 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_030,,,1,2600044.0,2539 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_030,,,1,403.0,403 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_030,,,1,2600044.0,2539 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_030,,,1,407.0,407 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_030_ms01,,,1,2968.0,2968 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_030_ms01,,,1,408.0,408 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_030_ms01,,,1,2600044.0,2539 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_030_ms01,,,1,414.0,414 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_030_ms01,,,1,2600044.0,2539 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_030_ms01,,,1,412.0,412 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_030_ms01,,,1,2600044.0,2539 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_030_ms01,,,1,408.0,408 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_030_ms01,,,1,2600044.0,2539 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_030_ms01,,,1,412.0,412 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040,,,1,2883.0,2883 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040,,,1,403.0,403 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040,,,1,2200044.0,2148 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040,,,1,409.0,409 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040,,,1,2200044.0,2148 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040,,,1,407.0,407 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040,,,1,2200044.0,2148 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040,,,1,403.0,403 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040,,,1,2200044.0,2148 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040,,,1,407.0,407 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040,,,1,184.0,184 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040_ms01,,,1,2968.0,2968 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040_ms01,,,1,408.0,408 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040_ms01,,,1,2200044.0,2148 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040_ms01,,,1,414.0,414 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040_ms01,,,1,2200044.0,2148 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040_ms01,,,1,412.0,412 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040_ms01,,,1,2200044.0,2148 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040_ms01,,,1,408.0,408 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040_ms01,,,1,2200044.0,2148 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040_ms01,,,1,412.0,412 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_040_ms01,,,1,184.0,184 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050,,,1,2883.0,2883 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050,,,1,403.0,403 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050,,,1,1168044.0,1141 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050,,,1,409.0,409 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050,,,1,1168044.0,1141 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050,,,1,407.0,407 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050,,,1,1168044.0,1141 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050,,,1,403.0,403 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050,,,1,1168044.0,1141 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050,,,1,407.0,407 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050,,,1,185.0,185 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050_ms01,,,1,2968.0,2968 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050_ms01,,,1,408.0,408 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050_ms01,,,1,1168044.0,1141 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050_ms01,,,1,414.0,414 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050_ms01,,,1,1168044.0,1141 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050_ms01,,,1,412.0,412 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050_ms01,,,1,1168044.0,1141 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050_ms01,,,1,408.0,408 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050_ms01,,,1,1168044.0,1141 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050_ms01,,,1,412.0,412 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_050_ms01,,,1,184.0,184 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_060,,,1,2883.0,2883 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_060,,,1,403.0,403 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_060,,,1,1336044.0,1305 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_060,,,1,409.0,409 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_060,,,1,1336044.0,1305 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_060,,,1,407.0,407 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_060,,,1,1336044.0,1305 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_060,,,1,403.0,403 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_060,,,1,1336044.0,1305 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_060,,,1,407.0,407 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_060,,,1,185.0,185 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070,,,1,2883.0,2883 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070,,,1,403.0,403 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070,,,1,616044.0,602 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070,,,1,409.0,409 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070,,,1,616044.0,602 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070,,,1,407.0,407 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070,,,1,616044.0,602 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070,,,1,403.0,403 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070,,,1,616044.0,602 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070,,,1,407.0,407 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070,,,1,185.0,185 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070_ms01,,,1,2968.0,2968 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070_ms01,,,1,408.0,408 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070_ms01,,,1,9192044.0,8977 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070_ms01,,,1,414.0,414 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070_ms01,,,1,9192044.0,8977 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070_ms01,,,1,412.0,412 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070_ms01,,,1,9192044.0,8977 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070_ms01,,,1,408.0,408 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070_ms01,,,1,9192044.0,8977 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070_ms01,,,1,412.0,412 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_070_ms01,,,1,184.0,184 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_080,,,1,2883.0,2883 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_080,,,1,403.0,403 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_080,,,1,584044.0,570 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_080,,,1,409.0,409 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_080,,,1,584044.0,570 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_080,,,1,407.0,407 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_080,,,1,584044.0,570 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_080,,,1,403.0,403 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_080,,,1,584044.0,570 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_080,,,1,407.0,407 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_080,,,1,185.0,185 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_090,,,1,2883.0,2883 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_090,,,1,403.0,403 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_090,,,1,2464044.0,2406 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_090,,,1,409.0,409 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_090,,,1,2464044.0,2406 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_090,,,1,407.0,407 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_090,,,1,2464044.0,2406 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_090,,,1,403.0,403 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_090,,,1,2464044.0,2406 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_090,,,1,407.0,407 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_090,,,1,185.0,185 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_105,,,1,2883.0,2883 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_105,,,1,403.0,403 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_105,,,1,296044.0,289 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_105,,,1,409.0,409 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_105,,,1,296044.0,289 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_105,,,1,407.0,407 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_105,,,1,296044.0,289 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_105,,,1,403.0,403 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_105,,,1,296044.0,289 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_105,,,1,407.0,407 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_105,,,1,185.0,185 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_110,,,1,2883.0,2883 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_110,,,1,403.0,403 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_110,,,1,384044.0,375 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_110,,,1,409.0,409 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_110,,,1,384044.0,375 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_110,,,1,407.0,407 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_110,,,1,384044.0,375 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_110,,,1,403.0,403 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_110,,,1,384044.0,375 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_110,,,1,407.0,407 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_110,,,1,185.0,185 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_120,,,1,2883.0,2883 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_120,,,1,403.0,403 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_120,,,1,1192044.0,1164 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_120,,,1,409.0,409 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_120,,,1,1192044.0,1164 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_120,,,1,407.0,407 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_120,,,1,1192044.0,1164 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_120,,,1,403.0,403 bytes,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_120,,,1,1192044.0,1164 kB,,
2021-03-20,2021-03-15,2021-03-01,2021,project10,ec49e5ac2f82f4a8abd0b4be0ba93b5d,Asset,Master,shot,,,475sp,475sp_120,,,1,407.0,407 bytes,,
